pktTotalSize,pktMeanSize,pktVarSize,pktMinSize,serviceType,windowTotal,windowMean,windowVar,windowMin,windowMax,numberOfRstFlag,numberOfPshFlag,numberOfKeepAlive,numberOfSyncFlood,LABEL
5103,637.875,371.75,40,17074,28438,3554.75,6666.0,219,26883,0,2,0,0,Amazon
6504,813.0,362.0,40,17075,67362,8420.25,16318.5,261,65535,0,3,0,0,Amazon
6300,787.5,362.0,40,17079,66452,8306.5,16351.0,131,65535,0,2,0,0,Amazon
5487,685.875,374.5,40,17082,66452,8306.5,16351.0,131,65535,0,3,0,0,Amazon
6264,783.0,359.0,40,17084,27653,3456.625,6693.25,110,26883,0,3,0,0,Amazon
6264,783.0,359.0,40,17083,27653,3456.625,6693.25,110,26883,0,3,0,0,Amazon
6264,783.0,359.0,40,17086,27653,3456.625,6693.25,110,26883,0,3,0,0,Amazon
6264,783.0,359.0,40,17087,27653,3456.625,6693.25,110,26883,0,3,0,0,Amazon
6417,802.125,340.0,40,17085,237531,29691.375,6143.25,8190,32763,0,1,0,0,Amazon
5110,638.75,363.75,40,17088,26932,3366.5,6719.0,7,26883,0,4,0,0,Amazon
6573,821.625,340.0,40,17089,11254,1406.75,1941.5,424,8190,0,1,0,0,Amazon
6010,751.25,427.5,40,17090,27653,3456.625,6693.25,110,26883,0,2,0,0,Amazon
6010,751.25,427.5,40,17091,27653,3456.625,6693.25,110,26883,0,2,0,0,Amazon
6300,787.5,362.0,40,17100,66452,8306.5,16351.0,131,65535,0,2,0,0,Amazon
5779,722.375,351.0,40,17103,67460,8432.5,16315.0,275,65535,0,2,0,0,Amazon
6264,783.0,359.0,40,17105,27653,3456.625,6693.25,110,26883,0,3,0,0,Amazon
6264,783.0,359.0,40,17106,27653,3456.625,6693.25,110,26883,0,3,0,0,Amazon
6264,783.0,359.0,40,17108,27653,3456.625,6693.25,110,26883,0,3,0,0,Amazon
6264,783.0,359.0,40,17107,27653,3456.625,6693.25,110,26883,0,3,0,0,Amazon
6417,802.125,340.0,40,17104,237531,29691.375,6143.25,8190,32763,0,1,0,0,Amazon
5110,638.75,363.75,40,17109,26932,3366.5,6719.0,7,26883,0,4,0,0,Amazon
6573,821.625,340.0,40,17110,11254,1406.75,1941.5,424,8190,0,1,0,0,Amazon
6079,759.875,363.0,40,17111,27653,3456.625,6693.25,110,26883,0,3,0,0,Amazon
6079,759.875,363.0,40,17112,27653,3456.625,6693.25,110,26883,0,3,0,0,Amazon
5103,637.875,371.75,40,17113,28438,3554.75,6666.0,219,26883,0,2,0,0,Amazon
6300,787.5,362.0,40,17118,66452,8306.5,16351.0,131,65535,0,2,0,0,Amazon
5103,637.875,362.0,40,17121,28460,3557.5,6666.0,219,26883,0,2,0,0,Amazon
5779,722.375,351.0,40,17122,67460,8432.5,16315.0,275,65535,0,2,0,0,Amazon
6195,774.375,423.5,40,17125,27653,3456.625,6693.25,110,26883,0,2,0,0,Amazon
6264,783.0,359.0,40,17124,27653,3456.625,6693.25,110,26883,0,3,0,0,Amazon
6264,783.0,359.0,40,17127,27653,3456.625,6693.25,110,26883,0,3,0,0,Amazon
6264,783.0,359.0,40,17126,27653,3456.625,6693.25,110,26883,0,3,0,0,Amazon
6417,802.125,340.0,40,17123,237531,29691.375,6143.25,8190,32763,0,1,0,0,Amazon
5110,638.75,363.75,40,17128,26932,3366.5,6719.0,7,26883,0,4,0,0,Amazon
6573,821.625,340.0,40,17129,11254,1406.75,1941.5,424,8190,0,1,0,0,Amazon
6079,759.875,363.0,40,17130,27653,3456.625,6693.25,110,26883,0,3,0,0,Amazon
6079,759.875,363.0,40,17131,27653,3456.625,6693.25,110,26883,0,3,0,0,Amazon
5103,637.875,362.0,40,17132,28460,3557.5,6666.0,219,26883,0,2,0,0,Amazon
6300,787.5,362.0,40,17137,66452,8306.5,16351.0,131,65535,0,2,0,0,Amazon
5103,637.875,362.0,40,17139,28460,3557.5,6666.0,219,26883,0,2,0,0,Amazon
5779,722.375,351.0,40,17140,67460,8432.5,16315.0,275,65535,0,2,0,0,Amazon
6264,783.0,359.0,40,17142,27653,3456.625,6693.25,110,26883,0,3,0,0,Amazon
6264,783.0,359.0,40,17141,27653,3456.625,6693.25,110,26883,0,3,0,0,Amazon
6264,783.0,359.0,40,17145,27653,3456.625,6693.25,110,26883,0,3,0,0,Amazon
7492,936.5,359.0,40,17144,27653,3456.625,6693.25,110,26883,0,3,0,0,Amazon
6417,802.125,340.0,40,17143,237531,29691.375,6143.25,8190,32763,0,1,0,0,Amazon
5110,638.75,363.75,40,17152,26932,3366.5,6719.0,7,26883,0,4,0,0,Amazon
6573,821.625,340.0,40,17153,11254,1406.75,1941.5,424,8190,0,1,0,0,Amazon
6079,759.875,363.0,40,17155,27653,3456.625,6693.25,110,26883,0,3,0,0,Amazon
6079,759.875,363.0,40,17154,27653,3456.625,6693.25,110,26883,0,3,0,0,Amazon
6300,787.5,362.0,40,17161,66452,8306.5,16351.0,131,65535,0,2,0,0,Amazon
5779,722.375,351.0,40,17163,67460,8432.5,16315.0,275,65535,0,2,0,0,Amazon
6273,784.125,359.0,40,17165,27653,3456.625,6693.25,110,26883,0,3,0,0,Amazon
6264,783.0,359.0,40,17166,27653,3456.625,6693.25,110,26883,0,3,0,0,Amazon
6264,783.0,359.0,40,17167,27653,3456.625,6693.25,110,26883,0,3,0,0,Amazon
6264,783.0,359.0,40,17168,27653,3456.625,6693.25,110,26883,0,3,0,0,Amazon
6417,802.125,340.0,40,17164,237531,29691.375,6143.25,8190,32763,0,1,0,0,Amazon
5110,638.75,363.75,40,17170,26932,3366.5,6719.0,7,26883,0,4,0,0,Amazon
6573,821.625,340.0,40,17171,11254,1406.75,1941.5,424,8190,0,1,0,0,Amazon
6079,759.875,363.0,40,17172,27653,3456.625,6693.25,110,26883,0,3,0,0,Amazon
6010,751.25,427.5,40,17173,27653,3456.625,6693.25,110,26883,0,2,0,0,Amazon
6300,787.5,362.0,40,17178,66452,8306.5,16351.0,131,65535,0,2,0,0,Amazon
5487,685.875,374.5,40,17182,66452,8306.5,16351.0,131,65535,0,3,0,0,Amazon
6302,787.75,359.0,40,17184,27653,3456.625,6693.25,110,26883,0,3,0,0,Amazon
6264,783.0,359.0,40,17183,27653,3456.625,6693.25,110,26883,0,3,0,0,Amazon
6264,783.0,359.0,40,17186,27653,3456.625,6693.25,110,26883,0,3,0,0,Amazon
6264,783.0,359.0,40,17187,27653,3456.625,6693.25,110,26883,0,3,0,0,Amazon
6417,802.125,340.0,40,17185,11254,1406.75,1941.5,424,8190,0,1,0,0,Amazon
5110,638.75,363.75,40,17188,26932,3366.5,6719.0,7,26883,0,4,0,0,Amazon
6573,821.625,340.0,40,17189,11254,1406.75,1941.5,424,8190,0,1,0,0,Amazon
6079,759.875,363.0,40,17190,27653,3456.625,6693.25,110,26883,0,3,0,0,Amazon
6079,759.875,363.0,40,17191,27653,3456.625,6693.25,110,26883,0,3,0,0,Amazon
6300,787.5,362.0,40,17196,66452,8306.5,16351.0,131,65535,0,2,0,0,Amazon
5487,685.875,374.5,40,17199,66452,8306.5,16351.0,131,65535,0,3,0,0,Amazon
6195,774.375,423.5,40,17201,27653,3456.625,6693.25,110,26883,0,2,0,0,Amazon
6273,784.125,359.0,40,17200,27653,3456.625,6693.25,110,26883,0,3,0,0,Amazon
6264,783.0,359.0,40,17204,27653,3456.625,6693.25,110,26883,0,3,0,0,Amazon
6264,783.0,359.0,40,17203,27653,3456.625,6693.25,110,26883,0,3,0,0,Amazon
6417,802.125,340.0,40,17202,237531,29691.375,6143.25,8190,32763,0,1,0,0,Amazon
5110,638.75,363.75,40,17205,26932,3366.5,6719.0,7,26883,0,4,0,0,Amazon
5772,721.5,340.0,40,17206,10983,1372.875,2005.25,169,8190,0,0,0,0,Amazon
6079,759.875,363.0,40,17207,27653,3456.625,6693.25,110,26883,0,3,0,0,Amazon
6079,759.875,363.0,40,17208,27653,3456.625,6693.25,110,26883,0,3,0,0,Amazon
5103,637.875,371.75,40,17209,28438,3554.75,6666.0,219,26883,0,2,0,0,Amazon
6300,787.5,362.0,40,17213,66452,8306.5,16351.0,131,65535,0,2,0,0,Amazon
5487,685.875,374.5,40,17216,66452,8306.5,16351.0,131,65535,0,3,0,0,Amazon
6273,784.125,359.0,40,17218,27653,3456.625,6693.25,110,26883,0,3,0,0,Amazon
6264,783.0,359.0,40,17217,27653,3456.625,6693.25,110,26883,0,3,0,0,Amazon
6264,783.0,359.0,40,17220,27653,3456.625,6693.25,110,26883,0,3,0,0,Amazon
6264,783.0,359.0,40,17221,27653,3456.625,6693.25,110,26883,0,3,0,0,Amazon
6417,802.125,340.0,40,17219,237531,29691.375,6143.25,8190,32763,0,1,0,0,Amazon
5110,638.75,363.75,40,17222,26932,3366.5,6719.0,7,26883,0,4,0,0,Amazon
6573,821.625,340.0,40,17223,11254,1406.75,1941.5,424,8190,0,1,0,0,Amazon
6088,761.0,363.0,40,17224,27653,3456.625,6693.25,110,26883,0,3,0,0,Amazon
6079,759.875,363.0,40,17225,27653,3456.625,6693.25,110,26883,0,3,0,0,Amazon
5103,637.875,371.75,40,17226,28438,3554.75,6666.0,219,26883,0,2,0,0,Amazon
6300,787.5,362.0,40,17230,66452,8306.5,16351.0,131,65535,0,2,0,0,Amazon
5487,685.875,374.5,40,17233,66452,8306.5,16351.0,131,65535,0,3,0,0,Amazon
6264,783.0,359.0,40,17234,27653,3456.625,6693.25,110,26883,0,3,0,0,Amazon
6273,784.125,359.0,40,17235,27653,3456.625,6693.25,110,26883,0,3,0,0,Amazon
6264,783.0,359.0,40,17237,27653,3456.625,6693.25,110,26883,0,3,0,0,Amazon
6264,783.0,359.0,40,17238,27653,3456.625,6693.25,110,26883,0,3,0,0,Amazon
6417,802.125,340.0,40,17236,237531,29691.375,6143.25,8190,32763,0,1,0,0,Amazon
5110,638.75,363.75,40,17239,26932,3366.5,6719.0,7,26883,0,4,0,0,Amazon
6573,821.625,340.0,40,17240,11254,1406.75,1941.5,424,8190,0,1,0,0,Amazon
6079,759.875,363.0,40,17241,27653,3456.625,6693.25,110,26883,0,3,0,0,Amazon
6079,759.875,363.0,40,17242,27653,3456.625,6693.25,110,26883,0,3,0,0,Amazon
6300,787.5,362.0,40,17248,66452,8306.5,16351.0,131,65535,0,2,0,0,Amazon
5487,685.875,374.5,40,17250,66452,8306.5,16351.0,131,65535,0,3,0,0,Amazon
6264,783.0,359.0,40,17251,27653,3456.625,6693.25,110,26883,0,3,0,0,Amazon
6273,784.125,359.0,40,17252,27653,3456.625,6693.25,110,26883,0,3,0,0,Amazon
6417,802.125,340.0,40,17253,11254,1406.75,1941.5,424,8190,0,1,0,0,Amazon
5110,638.75,363.75,40,17255,26932,3366.5,6719.0,7,26883,0,4,0,0,Amazon
6573,821.625,340.0,40,17256,11254,1406.75,1941.5,424,8190,0,1,0,0,Amazon
6079,759.875,363.0,40,17257,27653,3456.625,6693.25,110,26883,0,3,0,0,Amazon
6079,759.875,363.0,40,17258,27653,3456.625,6693.25,110,26883,0,3,0,0,Amazon
5465,683.125,374.5,40,17259,66452,8306.5,16351.0,131,65535,0,3,0,0,Amazon
6300,787.5,362.0,40,17264,66452,8306.5,16351.0,131,65535,0,2,0,0,Amazon
5487,685.875,374.5,40,17267,66452,8306.5,16351.0,131,65535,0,3,0,0,Amazon
6264,783.0,359.0,40,17268,27653,3456.625,6693.25,110,26883,0,3,0,0,Amazon
6264,783.0,359.0,40,17269,27653,3456.625,6693.25,110,26883,0,3,0,0,Amazon
6264,783.0,359.0,40,17272,27653,3456.625,6693.25,110,26883,0,3,0,0,Amazon
6264,783.0,359.0,40,17271,27653,3456.625,6693.25,110,26883,0,3,0,0,Amazon
6417,802.125,340.0,40,17270,237531,29691.375,6143.25,8190,32763,0,1,0,0,Amazon
5110,638.75,363.75,40,17273,26932,3366.5,6719.0,7,26883,0,4,0,0,Amazon
5772,721.5,340.0,40,17274,10983,1372.875,2005.25,169,8190,0,0,0,0,Amazon
6088,761.0,363.0,40,17276,27653,3456.625,6693.25,110,26883,0,3,0,0,Amazon
6079,759.875,363.0,40,17275,27653,3456.625,6693.25,110,26883,0,3,0,0,Amazon
6300,787.5,362.0,40,17281,66452,8306.5,16351.0,131,65535,0,2,0,0,Amazon
5487,685.875,374.5,40,17284,66452,8306.5,16351.0,131,65535,0,3,0,0,Amazon
6264,783.0,359.0,40,17285,27653,3456.625,6693.25,110,26883,0,3,0,0,Amazon
6273,784.125,359.0,40,17286,27653,3456.625,6693.25,110,26883,0,3,0,0,Amazon
6264,783.0,359.0,40,17288,27653,3456.625,6693.25,110,26883,0,3,0,0,Amazon
6264,783.0,359.0,40,17289,27653,3456.625,6693.25,110,26883,0,3,0,0,Amazon
6417,802.125,340.0,40,17287,237531,29691.375,6143.25,8190,32763,0,1,0,0,Amazon
5110,638.75,363.75,40,17290,26932,3366.5,6719.0,7,26883,0,4,0,0,Amazon
6573,821.625,340.0,40,17291,11254,1406.75,1941.5,424,8190,0,1,0,0,Amazon
6079,759.875,363.0,40,17292,27653,3456.625,6693.25,110,26883,0,3,0,0,Amazon
6088,761.0,363.0,40,17293,27653,3456.625,6693.25,110,26883,0,3,0,0,Amazon
6300,787.5,362.0,40,17298,66452,8306.5,16351.0,131,65535,0,2,0,0,Amazon
5487,685.875,374.5,40,17301,66452,8306.5,16351.0,131,65535,0,3,0,0,Amazon
6264,783.0,359.0,40,17302,27653,3456.625,6693.25,110,26883,0,3,0,0,Amazon
6264,783.0,359.0,40,17303,27653,3456.625,6693.25,110,26883,0,3,0,0,Amazon
6264,783.0,359.0,40,17306,27653,3456.625,6693.25,110,26883,0,3,0,0,Amazon
6264,783.0,359.0,40,17305,27653,3456.625,6693.25,110,26883,0,3,0,0,Amazon
6417,802.125,340.0,40,17304,237531,29691.375,6143.25,8190,32763,0,1,0,0,Amazon
5110,638.75,363.75,40,17307,26932,3366.5,6719.0,7,26883,0,4,0,0,Amazon
6573,821.625,340.0,40,17308,11254,1406.75,1941.5,424,8190,0,1,0,0,Amazon
6079,759.875,363.0,40,17309,27653,3456.625,6693.25,110,26883,0,3,0,0,Amazon
6010,751.25,427.5,40,17310,27653,3456.625,6693.25,110,26883,0,2,0,0,Amazon
6300,787.5,362.0,40,17315,66452,8306.5,16351.0,131,65535,0,2,0,0,Amazon
5487,685.875,374.5,40,17318,66452,8306.5,16351.0,131,65535,0,3,0,0,Amazon
6264,783.0,359.0,40,17319,27653,3456.625,6693.25,110,26883,0,3,0,0,Amazon
6264,783.0,359.0,40,17320,27653,3456.625,6693.25,110,26883,0,3,0,0,Amazon
6264,783.0,359.0,40,17323,27653,3456.625,6693.25,110,26883,0,3,0,0,Amazon
6264,783.0,359.0,40,17322,27653,3456.625,6693.25,110,26883,0,3,0,0,Amazon
6417,802.125,340.0,40,17321,237531,29691.375,6143.25,8190,32763,0,1,0,0,Amazon
6573,821.625,340.0,40,17325,11254,1406.75,1941.5,424,8190,0,1,0,0,Amazon
5110,638.75,363.75,40,17324,26932,3366.5,6719.0,7,26883,0,4,0,0,Amazon
6079,759.875,363.0,40,17326,27653,3456.625,6693.25,110,26883,0,3,0,0,Amazon
6079,759.875,363.0,40,17327,27653,3456.625,6693.25,110,26883,0,3,0,0,Amazon
5103,637.875,371.75,40,17328,28438,3554.75,6666.0,219,26883,0,2,0,0,Amazon
6300,787.5,362.0,40,17333,66452,8306.5,16351.0,131,65535,0,2,0,0,Amazon
5487,685.875,374.5,40,17335,66452,8306.5,16351.0,131,65535,0,3,0,0,Amazon
6264,783.0,359.0,40,17337,27653,3456.625,6693.25,110,26883,0,3,0,0,Amazon
6195,774.375,423.5,40,17336,27653,3456.625,6693.25,110,26883,0,2,0,0,Amazon
6264,783.0,359.0,40,17340,27653,3456.625,6693.25,110,26883,0,3,0,0,Amazon
6264,783.0,359.0,40,17339,27653,3456.625,6693.25,110,26883,0,3,0,0,Amazon
6417,802.125,340.0,40,17338,237531,29691.375,6143.25,8190,32763,0,1,0,0,Amazon
5110,638.75,363.75,40,17342,26932,3366.5,6719.0,7,26883,0,4,0,0,Amazon
6573,821.625,340.0,40,17343,11254,1406.75,1941.5,424,8190,0,1,0,0,Amazon
6079,759.875,363.0,40,17344,27653,3456.625,6693.25,110,26883,0,3,0,0,Amazon
6079,759.875,363.0,40,17345,27653,3456.625,6693.25,110,26883,0,3,0,0,Amazon
5103,637.875,371.75,40,17346,28438,3554.75,6666.0,219,26883,0,2,0,0,Amazon
6300,787.5,362.0,40,17350,66452,8306.5,16351.0,131,65535,0,2,0,0,Amazon
5487,685.875,374.5,40,17352,66452,8306.5,16351.0,131,65535,0,3,0,0,Amazon
6264,783.0,359.0,40,17353,27653,3456.625,6693.25,110,26883,0,3,0,0,Amazon
6264,783.0,359.0,40,17354,27653,3456.625,6693.25,110,26883,0,3,0,0,Amazon
6264,783.0,359.0,40,17357,27653,3456.625,6693.25,110,26883,0,3,0,0,Amazon
6264,783.0,359.0,40,17356,27653,3456.625,6693.25,110,26883,0,3,0,0,Amazon
6417,802.125,340.0,40,17355,237531,29691.375,6143.25,8190,32763,0,1,0,0,Amazon
5110,638.75,363.75,40,17359,26932,3366.5,6719.0,7,26883,0,4,0,0,Amazon
6573,821.625,340.0,40,17360,11254,1406.75,1941.5,424,8190,0,1,0,0,Amazon
6010,751.25,427.5,40,17361,27653,3456.625,6693.25,110,26883,0,2,0,0,Amazon
6079,759.875,363.0,40,17362,27653,3456.625,6693.25,110,26883,0,3,0,0,Amazon
5103,637.875,371.75,40,17363,28438,3554.75,6666.0,219,26883,0,2,0,0,Amazon
6300,787.5,362.0,40,17367,66452,8306.5,16351.0,131,65535,0,2,0,0,Amazon
5487,685.875,374.5,40,17369,66452,8306.5,16351.0,131,65535,0,3,0,0,Amazon
6195,774.375,423.5,40,17370,27653,3456.625,6693.25,110,26883,0,2,0,0,Amazon
6195,774.375,423.5,40,17371,27653,3456.625,6693.25,110,26883,0,2,0,0,Amazon
6264,783.0,359.0,40,17374,27653,3456.625,6693.25,110,26883,0,3,0,0,Amazon
6264,783.0,359.0,40,17375,27653,3456.625,6693.25,110,26883,0,3,0,0,Amazon
6417,802.125,340.0,40,17373,11254,1406.75,1941.5,424,8190,0,1,0,0,Amazon
6573,821.625,340.0,40,17377,11254,1406.75,1941.5,424,8190,0,1,0,0,Amazon
5110,638.75,363.75,40,17376,26932,3366.5,6719.0,7,26883,0,4,0,0,Amazon
6079,759.875,363.0,40,17378,27653,3456.625,6693.25,110,26883,0,3,0,0,Amazon
6079,759.875,363.0,40,17379,27653,3456.625,6693.25,110,26883,0,3,0,0,Amazon
5103,637.875,371.75,40,17380,28438,3554.75,6666.0,219,26883,0,2,0,0,Amazon
6300,787.5,362.0,40,17384,66452,8306.5,16351.0,131,65535,0,2,0,0,Amazon
5487,685.875,374.5,40,17387,66452,8306.5,16351.0,131,65535,0,3,0,0,Amazon
6264,783.0,359.0,40,17389,27653,3456.625,6693.25,110,26883,0,3,0,0,Amazon
6195,774.375,423.5,40,17388,27653,3456.625,6693.25,110,26883,0,2,0,0,Amazon
6264,783.0,359.0,40,17390,27653,3456.625,6693.25,110,26883,0,3,0,0,Amazon
6264,783.0,359.0,40,17391,27653,3456.625,6693.25,110,26883,0,3,0,0,Amazon
6417,802.125,340.0,40,17392,11254,1406.75,1941.5,424,8190,0,1,0,0,Amazon
5110,638.75,363.75,40,17393,26932,3366.5,6719.0,7,26883,0,4,0,0,Amazon
6573,821.625,340.0,40,17394,11254,1406.75,1941.5,424,8190,0,1,0,0,Amazon
6079,759.875,363.0,40,17395,27653,3456.625,6693.25,110,26883,0,3,0,0,Amazon
6079,759.875,363.0,40,17396,27653,3456.625,6693.25,110,26883,0,3,0,0,Amazon
5491,686.375,443.25,40,17397,28427,3553.375,6666.0,219,26883,0,3,0,0,Amazon
6300,787.5,362.0,40,14892,66452,8306.5,16351.0,131,65535,0,2,0,0,Amazon
5103,637.875,362.0,40,14896,28460,3557.5,6666.0,219,26883,0,2,0,0,Amazon
5425,678.125,362.0,40,14897,66452,8306.5,16351.0,131,65535,0,2,0,0,Amazon
6264,783.0,359.0,40,14900,27653,3456.625,6693.25,110,26883,0,3,0,0,Amazon
6264,783.0,359.0,40,14899,27653,3456.625,6693.25,110,26883,0,3,0,0,Amazon
6264,783.0,359.0,40,14902,27653,3456.625,6693.25,110,26883,0,3,0,0,Amazon
6264,783.0,359.0,40,14901,27653,3456.625,6693.25,110,26883,0,3,0,0,Amazon
6417,802.125,340.0,40,14903,11254,1406.75,1941.5,424,8190,0,1,0,0,Amazon
5110,638.75,363.75,40,14904,26932,3366.5,6719.0,7,26883,0,4,0,0,Amazon
6573,821.625,340.0,40,14905,11254,1406.75,1941.5,424,8190,0,1,0,0,Amazon
6010,751.25,427.5,40,14907,27653,3456.625,6693.25,110,26883,0,2,0,0,Amazon
6079,759.875,363.0,40,14906,27653,3456.625,6693.25,110,26883,0,3,0,0,Amazon
5154,644.25,384.75,40,14908,27653,3456.625,6693.25,110,26883,0,3,0,0,Amazon
6504,813.0,362.0,40,14909,67362,8420.25,16318.5,261,65535,0,3,0,0,Amazon
6573,821.625,340.0,40,14910,11254,1406.75,1941.5,424,8190,0,1,0,0,Amazon
6300,787.5,362.0,40,14924,66452,8306.5,16351.0,131,65535,0,2,0,0,Amazon
5779,722.375,351.0,40,14926,67460,8432.5,16315.0,275,65535,0,2,0,0,Amazon
6273,784.125,359.0,40,14928,27653,3456.625,6693.25,110,26883,0,3,0,0,Amazon
6273,784.125,359.0,40,14927,27653,3456.625,6693.25,110,26883,0,3,0,0,Amazon
6264,783.0,359.0,40,14931,27653,3456.625,6693.25,110,26883,0,3,0,0,Amazon
6264,783.0,359.0,40,14930,27653,3456.625,6693.25,110,26883,0,3,0,0,Amazon
6417,802.125,340.0,40,14929,237531,29691.375,6143.25,8190,32763,0,1,0,0,Amazon
5110,638.75,363.75,40,14932,26932,3366.5,6719.0,7,26883,0,4,0,0,Amazon
6573,821.625,340.0,40,14933,237531,29691.375,6143.25,8190,32763,0,1,0,0,Amazon
6010,751.25,427.5,40,14934,27653,3456.625,6693.25,110,26883,0,2,0,0,Amazon
6079,759.875,363.0,40,14935,27653,3456.625,6693.25,110,26883,0,3,0,0,Amazon
5103,637.875,371.75,40,14936,28438,3554.75,6666.0,219,26883,0,2,0,0,Amazon
5154,644.25,384.75,40,14937,27653,3456.625,6693.25,110,26883,0,3,0,0,Amazon
6504,813.0,362.0,40,14938,67362,8420.25,16318.5,261,65535,0,3,0,0,Amazon
6300,787.5,362.0,40,14946,66452,8306.5,16351.0,131,65535,0,2,0,0,Amazon
5487,685.875,374.5,40,14948,67362,8420.25,16318.5,261,65535,0,3,0,0,Amazon
6264,783.0,359.0,40,14951,27653,3456.625,6693.25,110,26883,0,3,0,0,Amazon
6273,784.125,359.0,40,14950,27653,3456.625,6693.25,110,26883,0,3,0,0,Amazon
6264,783.0,359.0,40,14953,27653,3456.625,6693.25,110,26883,0,3,0,0,Amazon
6264,783.0,359.0,40,14952,27653,3456.625,6693.25,110,26883,0,3,0,0,Amazon
6417,802.125,340.0,40,14949,11254,1406.75,1941.5,424,8190,0,1,0,0,Amazon
5110,638.75,363.75,40,14954,26932,3366.5,6719.0,7,26883,0,4,0,0,Amazon
6573,821.625,340.0,40,14955,11254,1406.75,1941.5,424,8190,0,1,0,0,Amazon
6079,759.875,363.0,40,14956,27653,3456.625,6693.25,110,26883,0,3,0,0,Amazon
6088,761.0,363.0,40,14957,27653,3456.625,6693.25,110,26883,0,3,0,0,Amazon
5103,637.875,371.75,40,14958,28438,3554.75,6666.0,219,26883,0,2,0,0,Amazon
5154,644.25,384.75,40,14959,27653,3456.625,6693.25,110,26883,0,3,0,0,Amazon
6504,813.0,362.0,40,14960,67362,8420.25,16318.5,261,65535,0,3,0,0,Amazon
6300,787.5,362.0,40,14965,66452,8306.5,16351.0,131,65535,0,2,0,0,Amazon
5487,685.875,374.5,40,14967,67362,8420.25,16318.5,261,65535,0,3,0,0,Amazon
6264,783.0,359.0,40,14969,27653,3456.625,6693.25,110,26883,0,3,0,0,Amazon
6264,783.0,359.0,40,14968,27653,3456.625,6693.25,110,26883,0,3,0,0,Amazon
6264,783.0,359.0,40,14972,27653,3456.625,6693.25,110,26883,0,3,0,0,Amazon
6264,783.0,359.0,40,14971,27653,3456.625,6693.25,110,26883,0,3,0,0,Amazon
6417,802.125,340.0,40,14970,11254,1406.75,1941.5,424,8190,0,1,0,0,Amazon
5110,638.75,363.75,40,14973,26932,3366.5,6719.0,7,26883,0,4,0,0,Amazon
6573,821.625,340.0,40,14974,11254,1406.75,1941.5,424,8190,0,1,0,0,Amazon
6079,759.875,363.0,40,14975,27653,3456.625,6693.25,110,26883,0,3,0,0,Amazon
6079,759.875,363.0,40,14976,27653,3456.625,6693.25,110,26883,0,3,0,0,Amazon
5491,686.375,443.25,40,14977,28427,3553.375,6666.0,219,26883,0,3,0,0,Amazon
5154,644.25,384.75,40,14978,27653,3456.625,6693.25,110,26883,0,3,0,0,Amazon
6504,813.0,362.0,40,14979,67362,8420.25,16318.5,261,65535,0,3,0,0,Amazon
6300,787.5,362.0,40,14984,66452,8306.5,16351.0,131,65535,0,2,0,0,Amazon
5487,685.875,374.5,40,14986,66452,8306.5,16351.0,131,65535,0,3,0,0,Amazon
6273,784.125,359.0,40,14988,27653,3456.625,6693.25,110,26883,0,3,0,0,Amazon
6195,774.375,423.5,40,14987,27653,3456.625,6693.25,110,26883,0,2,0,0,Amazon
6264,783.0,359.0,40,14990,27653,3456.625,6693.25,110,26883,0,3,0,0,Amazon
6264,783.0,359.0,40,14991,27653,3456.625,6693.25,110,26883,0,3,0,0,Amazon
6417,802.125,340.0,40,14989,11254,1406.75,1941.5,424,8190,0,1,0,0,Amazon
5110,638.75,363.75,40,14992,26932,3366.5,6719.0,7,26883,0,4,0,0,Amazon
6573,821.625,340.0,40,14993,11254,1406.75,1941.5,424,8190,0,1,0,0,Amazon
6088,761.0,363.0,40,14994,27653,3456.625,6693.25,110,26883,0,3,0,0,Amazon
6079,759.875,363.0,40,14995,27653,3456.625,6693.25,110,26883,0,3,0,0,Amazon
5465,683.125,374.5,40,14996,66452,8306.5,16351.0,131,65535,0,3,0,0,Amazon
5103,637.875,371.75,40,14997,28438,3554.75,6666.0,219,26883,0,2,0,0,Amazon
5154,644.25,384.75,40,14998,27653,3456.625,6693.25,110,26883,0,3,0,0,Amazon
6504,813.0,362.0,40,14999,67362,8420.25,16318.5,261,65535,0,3,0,0,Amazon
6573,821.625,340.0,40,15000,11254,1406.75,1941.5,424,8190,0,1,0,0,Amazon
6300,787.5,362.0,40,15005,66452,8306.5,16351.0,131,65535,0,2,0,0,Amazon
5779,722.375,351.0,40,15007,67460,8432.5,16315.0,275,65535,0,2,0,0,Amazon
6273,784.125,359.0,40,15009,27653,3456.625,6693.25,110,26883,0,3,0,0,Amazon
6264,783.0,359.0,40,15008,27653,3456.625,6693.25,110,26883,0,3,0,0,Amazon
6264,783.0,359.0,40,15011,27653,3456.625,6693.25,110,26883,0,3,0,0,Amazon
6264,783.0,359.0,40,15012,27653,3456.625,6693.25,110,26883,0,3,0,0,Amazon
6417,802.125,340.0,40,15010,11254,1406.75,1941.5,424,8190,0,1,0,0,Amazon
5110,638.75,363.75,40,15014,26932,3366.5,6719.0,7,26883,0,4,0,0,Amazon
6573,821.625,340.0,40,15015,11254,1406.75,1941.5,424,8190,0,1,0,0,Amazon
6079,759.875,363.0,40,15016,27653,3456.625,6693.25,110,26883,0,3,0,0,Amazon
6079,759.875,363.0,40,15017,27653,3456.625,6693.25,110,26883,0,3,0,0,Amazon
5103,637.875,371.75,40,15018,28438,3554.75,6666.0,219,26883,0,2,0,0,Amazon
